"pop1","pop2","pop3","pop4","est","se","z","p","n"
"XG1","GX14","KL2","SP1",0.439889269420896,0.00700841024421236,62.7659132517482,0,69371673
"XG1","GX14","FH1","SP1",0.44037779314826,0.0068288855235465,64.4875055570642,0,66472801
"XG1","GX16","UQ1","SP1",0.428102928028089,0.00728181137426705,58.790719235182,0,69705902
"XG1","GX16","CN1","SP1",0.43271834558682,0.00740156078648757,58.4631212347535,0,69949522
"XG1","GX16","CN10","SP1",0.431221091325822,0.00743138821383323,58.0269902362416,0,69951801
"XG1","GX16","AL1","SP1",0.428222371729587,0.00719315186669978,59.5319520100797,0,68800960
"XG1","GX16","AL2","SP1",0.427533288884,0.00715086469228091,59.787635101739,0,68420339
"XG1","GX16","QT1","SP1",0.428092474582562,0.00716610972698358,59.7384760898377,0,68523836
"XG1","GX16","QT2","SP1",0.429344413020184,0.00716437883826397,59.927653563923,0,68055698
"XG1","GX16","KL1","SP1",0.430593283849769,0.00712686419192591,60.4183371892496,0,67845339
"XG1","GX16","KL2","SP1",0.42941080464883,0.00727927607031088,58.9908667429467,0,69587951
"XG1","GX16","FH1","SP1",0.429924826430396,0.00711053971729999,60.4630370581273,0,66678377
"XG1","GX18","UQ1","SP1",0.43638572625959,0.00697592962408686,62.5559244108218,0,69783366
"XG1","GX18","CN1","SP1",0.431519061754322,0.00750031678046015,57.5334448377589,0,70027210
"XG1","GX18","CN10","SP1",0.441702980958614,0.00702274798179725,62.8960318814651,0,70028990
"XG1","GX18","AL1","SP1",0.435881055922231,0.00689306433262924,63.2347291260478,0,68878429
"XG1","GX18","AL2","SP1",0.436069251130354,0.0068093808361005,64.0394863536632,0,68497425
"XG1","GX18","QT1","SP1",0.428336008617399,0.00726894563843545,58.9268416525939,0,68600805
"XG1","GX18","QT2","SP1",0.427914543308645,0.00728078071150015,58.7731673655195,0,68132940
"XG1","GX18","KL1","SP1",0.429516491670593,0.00723247762983653,59.3871856441956,0,67922292
"XG1","GX18","KL2","SP1",0.430501685934026,0.00730340638018734,58.9453281830092,0,69664642
"XG1","GX18","FH1","SP1",0.437470402622565,0.00681174121486258,64.2229921577241,0,66756315
"XG1","Gx17","UQ1","SP1",0.43736426172453,0.00711853628624583,61.4401955876222,0,66833991
"XG1","Gx17","CN1","SP1",0.443183569702552,0.0072002240411731,61.5513582866716,0,67061989
"XG1","Gx17","CN10","SP1",0.443099303119631,0.00720453839129636,61.5028026854475,0,67062387
"XG1","Gx17","AL1","SP1",0.435633575646808,0.00703136039229364,61.9558024822993,0,66178544
"XG1","Gx17","AL2","SP1",0.434790140358801,0.00704713069723601,61.697470791812,0,65848165
"XG1","Gx17","QT1","SP1",0.436065167312671,0.00703814955725857,61.957360207407,0,65953015
"XG1","Gx17","QT2","SP1",0.436476904636245,0.0070231557505828,62.1482592921317,0,65594085
"XG1","Gx17","KL1","SP1",0.437225497406972,0.00702458872183785,62.2421489314723,0,65379071
"XG1","Gx17","KL2","SP1",0.437514251008127,0.00713423485251259,61.3260230498355,0,66721559
"XG1","Gx17","FH1","SP1",0.436447133528332,0.00694947063653595,62.8029322454818,0,64388890
"XG2","CN6","UQ1","SP1",0.431264423367204,0.00658305269951311,65.5113126162732,0,70462911
"XG2","CN6","CN1","SP1",0.425863285857374,0.00709913439029398,59.9880580426283,0,70715339
"XG2","CN6","CN10","SP1",0.436339751237008,0.00670681581306141,65.0591522712229,0,70716465
"XG2","CN6","AL1","SP1",0.43021923108359,0.00657801184207359,65.4026233780649,0,69547711
"XG2","CN6","AL2","SP1",0.42944522678466,0.0065137629329176,65.9289002696796,0,69160766
"XG2","CN6","QT1","SP1",0.422224505492196,0.0069323101718495,60.9067533081182,0,69266242
"XG2","CN6","QT2","SP1",0.422713920152008,0.006911023251204,61.1651711746687,0,68792185
"XG2","CN6","KL1","SP1",0.423112913520202,0.0068786981735267,61.5106089621131,0,68577317
"XG2","CN6","KL2","SP1",0.423703464395255,0.00694467569267524,61.011267213262,0,70340044
"XG2","CN6","FH1","SP1",0.431628588418939,0.00644745722831354,66.9455528178572,0,67395205
"XG2","GD15","UQ1","SP1",0.429430918344472,0.00689766798329761,62.2574063269383,0,70332287
"XG2","GD15","CN1","SP1",0.435780082274619,0.00695415529949804,62.6647038362911,0,70581694
"XG2","GD15","CN10","SP1",0.43580530170666,0.00698888008945588,62.3569579286615,0,70582916
"XG2","GD15","AL1","SP1",0.430091483793204,0.0068126444297443,63.1313564400053,0,69418855
"XG2","GD15","AL2","SP1",0.427747620775067,0.00689209010920473,62.0635560472125,0,69034436
"XG2","GD15","QT1","SP1",0.430160744490529,0.00685495000024092,62.7518427523775,0,69139090
"XG2","GD15","QT2","SP1",0.430419100633553,0.0068219454152835,63.0933076171008,0,68666586
"XG2","GD15","KL1","SP1",0.430958079634095,0.00683641324354085,63.0386233660277,0,68452268
"XG2","GD15","KL2","SP1",0.42926595660174,0.00694386535809103,61.8194527780636,0,70211235
"XG2","GD15","FH1","SP1",0.43095675491961,0.00674396119697257,63.9026148479428,0,67272775
"XG2","GD7","UQ1","SP1",0.430428902630498,0.00695896771691037,61.8524068712879,0,70352707
"XG2","GD7","CN1","SP1",0.435377930042878,0.00714013383279968,60.9761581838816,0,70601991
"XG2","GD7","CN10","SP1",0.436207309152107,0.00718579811230704,60.7040863568125,0,70603258
"XG2","GD7","AL1","SP1",0.430617429573091,0.00692793623347206,62.1566675935295,0,69438010
"XG2","GD7","AL2","SP1",0.429744330683788,0.00686575870017456,62.5924023040399,0,69053087
"XG2","GD7","QT1","SP1",0.432177229954011,0.00690096703369495,62.6256041861733,0,69157833
"XG2","GD7","QT2","SP1",0.431936721005943,0.00686731344204532,62.8974816208909,0,68684529
"XG2","GD7","KL1","SP1",0.431369180222675,0.00691444716176854,62.3866478592544,0,68469807
"XG2","GD7","KL2","SP1",0.431367512690088,0.00697862770334978,61.8126558725907,0,70230721
"XG2","GD7","FH1","SP1",0.431767786020382,0.00681163459270476,63.3868097508935,0,67289106
"XG2","TW4","UQ1","SP1",0.432818885921365,0.00754490389888584,57.3657254912523,0,70433574
"XG2","TW4","CN1","SP1",0.438977840075394,0.00763781734995204,57.4742521275599,0,70686478
"XG2","TW4","CN10","SP1",0.439397142519068,0.00761403215807332,57.7088635031789,0,70688324
"XG2","TW4","AL1","SP1",0.432901664731294,0.00741782919236404,58.3596162037441,0,69518623
"XG2","TW4","AL2","SP1",0.431708217297481,0.00745263883481914,57.9268936635593,0,69133370
"XG2","TW4","QT1","SP1",0.433698589007112,0.00743076639034544,58.3652568556862,0,69237803
"XG2","TW4","QT2","SP1",0.433692000339557,0.00743712465843024,58.3144723610289,0,68764439
"XG2","TW4","KL1","SP1",0.434896952417051,0.00742154251218679,58.5992671608245,0,68549663
"XG2","TW4","KL2","SP1",0.433154549788425,0.0075952205047118,57.0298847175947,0,70311388
"XG2","TW4","FH1","SP1",0.43546474031715,0.00734647183761346,59.275356925429,0,67367103
"XG2","GX4","UQ1","SP1",0.421530206930163,0.00708479376801969,59.497879646536,0,70126646
"XG2","GX4","CN1","SP1",0.418088357236635,0.0075743618363332,55.1978326716742,0,70373944
"XG2","GX4","CN10","SP1",0.427140181372438,0.0072129112720477,59.2188320723895,0,70374572
"XG2","GX4","AL1","SP1",0.420853162640555,0.00703435960992316,59.8282126558997,0,69211555
"XG2","GX4","AL2","SP1",0.420254174314214,0.00697493690796586,60.2520395323224,0,68827158
"XG2","GX4","QT1","SP1",0.412750832624029,0.00743905283441948,55.4843260037471,0,68932085
"XG2","GX4","QT2","SP1",0.413323447103784,0.0073134223133699,56.5157363260937,0,68459000
"XG2","GX4","KL1","SP1",0.413316974872914,0.00737307930090175,56.0575789307413,0,68245698
"XG2","GX4","KL2","SP1",0.413052478297985,0.00746036923371373,55.3662245604926,0,70006500
"XG2","GX4","FH1","SP1",0.422501848652654,0.00692537213317964,61.0078188619549,0,67066652
"XG2","GX15","UQ1","SP1",0.428195121899427,0.00695123458699278,61.5998664036846,0,69846407
"XG2","GX15","CN1","SP1",0.43536907827274,0.00714165458606286,60.9619343845577,0,70092579
"XG2","GX15","CN10","SP1",0.43605841422594,0.00713192117365481,61.1417882514927,0,70093518
"XG2","GX15","AL1","SP1",0.427439782122692,0.00690721403869819,61.8830949392807,0,68930760
"XG2","GX15","AL2","SP1",0.426521267499803,0.00690620314385569,61.7591545767475,0,68546818
"XG2","GX15","QT1","SP1",0.42911371334182,0.00695888137732417,61.6641799269788,0,68651646
"XG2","GX15","QT2","SP1",0.429969460252215,0.00685219306278195,62.7491747988855,0,68179470
"XG2","GX15","KL1","SP1",0.429044120869465,0.0069147975621788,62.0472424552478,0,67966366
"XG2","GX15","KL2","SP1",0.4287360570924,0.0070225619454558,61.051231790106,0,69725815
"XG2","GX15","FH1","SP1",0.429796005468839,0.00683329025130878,62.8973729582934,0,66789327
"XG2","GX14","UQ1","SP1",0.43603104637278,0.00684222890570605,63.7264628795382,0,69855787
"XG2","GX14","CN1","SP1",0.440054275810924,0.00698842929879064,62.968981583183,0,70100567
"XG2","GX14","CN10","SP1",0.441879542080503,0.00698667886887077,63.2460072051262,0,70101976
"XG2","GX14","AL1","SP1",0.434781053936275,0.0067897629384874,64.0347914758176,0,68942447
"XG2","GX14","AL2","SP1",0.434005665763361,0.00677115802486708,64.0962246294467,0,68559136
"XG2","GX14","QT1","SP1",0.435040894314293,0.00683955902737576,63.6065706243655,0,68663955
"XG2","GX14","QT2","SP1",0.435517601636523,0.00675785301576536,64.4461488908543,0,68192545
"XG2","GX14","KL1","SP1",0.435256226030448,0.00679261781571201,64.077832411483,0,67979817
"XG2","GX14","KL2","SP1",0.435016494898681,0.0068653048331286,63.3644835112789,0,69735029
"XG2","GX14","FH1","SP1",0.435798460429295,0.00671788972339804,64.8713328698197,0,66805933
"XG2","GX16","UQ1","SP1",0.423859220609593,0.00707905829541972,59.8750854875483,0,70076469
"XG2","GX16","CN1","SP1",0.430357176408058,0.00713659396884499,60.3028809382733,0,70325453
"XG2","GX16","CN10","SP1",0.428999489257481,0.0071854932221007,59.7035549261936,0,70327775
"XG2","GX16","AL1","SP1",0.423916740787732,0.00697562539226229,60.771144800574,0,69161853
"XG2","GX16","AL2","SP1",0.422764167621332,0.00693827985311648,60.9321296591169,0,68776639
"XG2","GX16","QT1","SP1",0.424356092584232,0.00697130329862593,60.8718448195869,0,68881783
"XG2","GX16","QT2","SP1",0.425706243577534,0.00692519768591546,61.4720709624419,0,68408770
"XG2","GX16","KL1","SP1",0.426086369737722,0.00695535774185878,61.2601659830444,0,68195450
"XG2","GX16","KL2","SP1",0.424646352541409,0.00708156969511037,59.9650036396049,0,69956020
"XG2","GX16","FH1","SP1",0.425572678783714,0.00686443517962978,61.9967510286354,0,67015898
"XG2","GX18","UQ1","SP1",0.431071403154085,0.00687087613051319,62.7389280443757,0,70152205
"XG2","GX18","CN1","SP1",0.427881507948633,0.00732704091585273,58.3975868106417,0,70401379
"XG2","GX18","CN10","SP1",0.438212749626042,0.00689394907490064,63.5648370571054,0,70403194
"XG2","GX18","AL1","SP1",0.430337899985791,0.00679727679802459,63.3103392392164,0,69237693
"XG2","GX18","AL2","SP1",0.430376727235688,0.00671329672008743,64.1081044351757,0,68852109
"XG2","GX18","QT1","SP1",0.423680030571347,0.00715097700164128,59.2478524926181,0,68957200
"XG2","GX18","QT2","SP1",0.423182633449182,0.00711390013332453,59.4867267628365,0,68484378
"XG2","GX18","KL1","SP1",0.423971215930804,0.00710428574795069,59.678232404025,0,68271248
"XG2","GX18","KL2","SP1",0.424671072615628,0.00716717079105065,59.2522607590009,0,70031024
"XG2","GX18","FH1","SP1",0.432114291002876,0.00666913919174681,64.7931132607978,0,67092270
"XG2","Gx17","UQ1","SP1",0.43064849164706,0.00683865979615677,62.9726444191708,0,67164432
"XG2","Gx17","CN1","SP1",0.438043808554747,0.00694131279862651,63.106766870011,0,67397338
"XG2","Gx17","CN10","SP1",0.43832776892154,0.0069289057937851,63.2607488060668,0,67397756
"XG2","Gx17","AL1","SP1",0.429003263511612,0.00673904408548386,63.6593644543297,0,66503355
"XG2","Gx17","AL2","SP1",0.4276980968913,0.00680286761241004,62.8702660788338,0,66169128
"XG2","Gx17","QT1","SP1",0.430026567882419,0.00679389883209867,63.2959922586281,0,66275707
"XG2","Gx17","QT2","SP1",0.430577489780275,0.00673293208386999,63.9509628816552,0,65913191
"XG2","Gx17","KL1","SP1",0.430298696853807,0.00676739263668136,63.5841187226902,0,65696217
"XG2","Gx17","KL2","SP1",0.430196846474528,0.00685781902643325,62.7308543454337,0,67049771
"XG2","Gx17","FH1","SP1",0.42979279512269,0.00667805834471587,64.3589458098656,0,64695611
"XG3","CN6","UQ1","SP1",0.443150571943464,0.00676702277107824,65.4867859817846,0,70334746
"XG3","CN6","CN1","SP1",0.437546312754814,0.00725391581808221,60.3186366822895,0,70578015
"XG3","CN6","CN10","SP1",0.449518186720439,0.00687187444103732,65.414202569828,0,70585511
"XG3","CN6","AL1","SP1",0.443266593057854,0.00672141106622233,65.9484427734882,0,69421973
"XG3","CN6","AL2","SP1",0.442648336920288,0.00663033159923186,66.7611159857479,0,69036784
"XG3","CN6","QT1","SP1",0.433874172311687,0.00704341149872628,61.600003406041,0,69134209
"XG3","CN6","QT2","SP1",0.434394569260303,0.00702943318618572,61.7965286467161,0,68662507
"XG3","CN6","KL1","SP1",0.435491122691694,0.00697277640203122,62.4559139118289,0,68447125
"XG3","CN6","KL2","SP1",0.436089852818412,0.00707360810521788,61.6502704605205,0,70205898
"XG3","CN6","FH1","SP1",0.444141877180354,0.00661676599086538,67.1237093458502,0,67275904
"XG3","GD15","UQ1","SP1",0.441779487454344,0.0067757600252205,65.1999902313494,0,70206173
"XG3","GD15","CN1","SP1",0.447671369340981,0.00680982854014537,65.7390074804181,0,70446553
"XG3","GD15","CN10","SP1",0.4494854803727,0.00682073049471243,65.8999033492307,0,70454196
"XG3","GD15","AL1","SP1",0.443633399563518,0.00667100604848546,66.5017234790601,0,69295243
"XG3","GD15","AL2","SP1",0.441625173290758,0.00669430969977726,65.9702333917196,0,68912485
"XG3","GD15","QT1","SP1",0.442322044667818,0.00666462378267858,66.3686442162598,0,69009089
"XG3","GD15","QT2","SP1",0.44252323111546,0.00664538922144896,66.5910176769109,0,68538866
"XG3","GD15","KL1","SP1",0.443772398420087,0.00660624401644562,67.1746906888934,0,68324147
"XG3","GD15","KL2","SP1",0.442075341388276,0.00674492872625284,65.5418847744996,0,70079201
"XG3","GD15","FH1","SP1",0.444134477472157,0.00658551786975933,67.4410860703333,0,67155447
"XG3","GD7","UQ1","SP1",0.444804398016375,0.00675475170869796,65.8505918794334,0,70225717
"XG3","GD7","CN1","SP1",0.449265864883792,0.00683078264133859,65.7707745178305,0,70465968
"XG3","GD7","CN10","SP1",0.451979474578169,0.00688089557107826,65.6861406933608,0,70473634
"XG3","GD7","AL1","SP1",0.446037050098215,0.00671303360882096,66.4434406394332,0,69313541
"XG3","GD7","AL2","SP1",0.445501093432319,0.00663476747450525,67.1464516494664,0,68930277
"XG3","GD7","QT1","SP1",0.446159519003734,0.00662853234031429,67.3089450420603,0,69027011
"XG3","GD7","QT2","SP1",0.445818165458833,0.00662208396240974,67.3229406316078,0,68556079
"XG3","GD7","KL1","SP1",0.446053082620905,0.00661671348617527,67.4130871093137,0,68340833
"XG3","GD7","KL2","SP1",0.445916885509484,0.00670227594158591,66.5321585377712,0,70097880
"XG3","GD7","FH1","SP1",0.44684224995442,0.0065958179653362,67.7462980789894,0,67171022
"XG3","TW4","UQ1","SP1",0.443583036319264,0.00782826016628378,56.6643196440724,0,70305545
"XG3","TW4","CN1","SP1",0.44919466334964,0.00786554079753792,57.1091899351978,0,70549346
"XG3","TW4","CN10","SP1",0.451429675299161,0.00786909365479324,57.3674294782583,0,70557588
"XG3","TW4","AL1","SP1",0.444778507558445,0.0076741407104836,57.9580860370251,0,69393127
"XG3","TW4","AL2","SP1",0.443838532641988,0.00768284786536248,57.7700535556612,0,69009602
"XG3","TW4","QT1","SP1",0.444215964299296,0.00764967954771966,58.0698788136446,0,69105988
"XG3","TW4","QT2","SP1",0.444138570721416,0.00767101734062879,57.898261860142,0,68634970
"XG3","TW4","KL1","SP1",0.446027327964311,0.00758897855566626,58.7730383862118,0,68419707
"XG3","TW4","KL2","SP1",0.444259017129917,0.0077996079749683,56.9591469924772,0,70177495
"XG3","TW4","FH1","SP1",0.446900737753941,0.00758450400705319,58.9228692262997,0,67248032
"XG3","GX4","UQ1","SP1",0.436365489505757,0.00713141495436059,61.1891878818434,0,70001006
"XG3","GX4","CN1","SP1",0.432665851736471,0.00761593252954052,56.8106203748859,0,70239310
"XG3","GX4","CN10","SP1",0.443491980681434,0.0072343820252436,61.3033676040216,0,70246339
"XG3","GX4","AL1","SP1",0.437041815121755,0.00703821680367018,62.0955317679121,0,69088431
"XG3","GX4","AL2","SP1",0.436552119528697,0.00699129873788556,62.4422065049287,0,68705690
"XG3","GX4","QT1","SP1",0.427537097708166,0.00740503131669293,57.7360283061036,0,68802644
"XG3","GX4","QT2","SP1",0.427884855930834,0.00736675443909119,58.0832250441649,0,68331882
"XG3","GX4","KL1","SP1",0.428727152998764,0.00737463275314604,58.1353902424317,0,68118095
"XG3","GX4","KL2","SP1",0.428573928681065,0.00745021314102286,57.525056071379,0,69874933
"XG3","GX4","FH1","SP1",0.438189036793044,0.00696414486032115,62.9207240202119,0,66949878
"XG3","GX15","UQ1","SP1",0.44329031021597,0.00687701671291867,64.4596819698338,0,69721273
"XG3","GX15","CN1","SP1",0.450285707724604,0.00697908419966903,64.5193115374591,0,69958431
"XG3","GX15","CN10","SP1",0.452679083416198,0.0069852643943413,64.8048603261044,0,69965786
"XG3","GX15","AL1","SP1",0.44352857282876,0.00680698327725757,65.1578760756778,0,68808142
"XG3","GX15","AL2","SP1",0.442828303150359,0.00676725981262558,65.4368703746501,0,68425963
"XG3","GX15","QT1","SP1",0.443851490098492,0.00681827695279199,65.0973102400513,0,68522808
"XG3","GX15","QT2","SP1",0.444575506782912,0.00677051058771073,65.6635125259044,0,68052886
"XG3","GX15","KL1","SP1",0.444467576712428,0.00674292788089998,65.9161101175984,0,67839270
"XG3","GX15","KL2","SP1",0.444374190786403,0.00685357555703629,64.8383004007568,0,69594796
"XG3","GX15","FH1","SP1",0.44529754791299,0.00674004611592174,66.0674334054008,0,66673043
"XG3","GX14","UQ1","SP1",0.447817369656029,0.00688077806900467,65.0823737032414,0,69730778
"XG3","GX14","CN1","SP1",0.451499479544782,0.00699378380256139,64.5572543119542,0,69966736
"XG3","GX14","CN10","SP1",0.454989287737351,0.00702712198285339,64.7476006318878,0,69974343
"XG3","GX14","AL1","SP1",0.447866914184281,0.00681909459963705,65.6783547493415,0,68820158
"XG3","GX14","AL2","SP1",0.447320052619151,0.00679984797539859,65.7838313793964,0,68438607
"XG3","GX14","QT1","SP1",0.446611011044539,0.00681295394498977,65.5532115218504,0,68535401
"XG3","GX14","QT2","SP1",0.447117129529436,0.0067846233229069,65.9015406234619,0,68066329
"XG3","GX14","KL1","SP1",0.447721981553684,0.00677674360830714,66.0674222652975,0,67852992
"XG3","GX14","KL2","SP1",0.447373251322072,0.00686553453806853,65.1621878589996,0,69604334
"XG3","GX14","FH1","SP1",0.448561810734594,0.00675637198126254,66.3909287378777,0,66689960
"XG3","GX16","UQ1","SP1",0.438582456228309,0.00711294216588148,61.6597810020232,0,69949461
"XG3","GX16","CN1","SP1",0.444433378350455,0.00716618231087191,62.0181512374028,0,70189465
"XG3","GX16","CN10","SP1",0.445116124402672,0.00717229853800559,62.0604569154543,0,70198196
"XG3","GX16","AL1","SP1",0.439927102808515,0.00703916090359692,62.4970943033448,0,69037450
"XG3","GX16","AL2","SP1",0.439034762425898,0.00697020624286202,62.9873417125211,0,68654058
"XG3","GX16","QT1","SP1",0.438945687721576,0.00698144249429774,62.8732082345583,0,68751245
"XG3","GX16","QT2","SP1",0.440265728744303,0.00694053209754656,63.4340022575408,0,68280499
"XG3","GX16","KL1","SP1",0.441383898374774,0.0069179597711619,63.802611315365,0,68067277
"XG3","GX16","KL2","SP1",0.440003623538558,0.00704583518616135,62.4487533291674,0,69823165
"XG3","GX16","FH1","SP1",0.441252240441163,0.00691575636428426,63.8039018725365,0,66898019
"XG3","GX18","UQ1","SP1",0.445824296454618,0.00711389432632088,62.6695134906771,0,70025975
"XG3","GX18","CN1","SP1",0.442403936759545,0.0076178414357901,58.0747105972888,0,70266033
"XG3","GX18","CN10","SP1",0.454426760178672,0.00720159484608799,63.1008505602787,0,70274334
"XG3","GX18","AL1","SP1",0.446432605686184,0.00704667145559245,63.3536852824153,0,69113974
"XG3","GX18","AL2","SP1",0.446449039129295,0.00697304384376463,64.0249866675534,0,68730058
"XG3","GX18","QT1","SP1",0.438163389015076,0.00741246780878562,59.1116751287261,0,68827187
"XG3","GX18","QT2","SP1",0.437694831083135,0.00735740417522901,59.4903882753609,0,68356621
"XG3","GX18","KL1","SP1",0.439158467085984,0.00733418705266729,59.8782747061613,0,68143119
"XG3","GX18","KL2","SP1",0.44002259417847,0.00740865402621298,59.3930547467329,0,69898882
