"pop1","pop2","pop3","pop4","est","se","z","p","n"
"CE4","KA2","FA7","SP1",0.144441262678014,0.0920525887510966,1.56911679114829,0.116620727947948,2788610
"CE4","KA5","FA1","SP1",0.174379172589669,0.0865507016444738,2.01476324601007,0.0439294617912735,2790460
"CE4","KA5","FA4","SP1",0.165109728941947,0.0873258507709766,1.89073140982009,0.0586602073253293,2791815
"CE4","KA5","FA5","SP1",0.173373920002156,0.0879083893678373,1.97221131281001,0.0485854887744048,2785439
"CE4","KA5","FA6","SP1",0.175558732889058,0.0874545051035971,2.00742926486285,0.0447039753562487,2788770
"CE4","KA5","FA7","SP1",0.169139080634459,0.0875353710732742,1.93223697530083,0.0533302633631171,2791127
"CE4","KA6","FA1","SP1",0.182131092118432,0.0861628871260619,2.11379978310107,0.0345323715108633,2798082
"CE4","KA6","FA4","SP1",0.171358952576282,0.0867004379507561,1.97644852351969,0.0481040004499575,2799446
"CE4","KA6","FA5","SP1",0.177449612148217,0.0875065852475241,2.027842952005,0.0425762790527144,2792997
"CE4","KA6","FA6","SP1",0.181000719265691,0.0867328145544897,2.08687703950825,0.0368992508805016,2796360
"CE4","KA6","FA7","SP1",0.177191683324556,0.086659148153963,2.04469680465527,0.0408847588521439,2798759
"CE4","KA9","FA1","SP1",0.197967518124201,0.0883499293503413,2.24072072926265,0.0250441704987511,2797542
"CE4","KA9","FA4","SP1",0.187078209640164,0.0897343322312484,2.08480082247736,0.0370873840400916,2798916
"CE4","KA9","FA5","SP1",0.195645694241187,0.0901587000119808,2.17001458777897,0.0300057408572858,2792474
"CE4","KA9","FA6","SP1",0.193782849204957,0.0893785067620768,2.16811464215666,0.0301499650665612,2795817
"CE4","KA9","FA7","SP1",0.194930178097636,0.0897657789688256,2.17154221059378,0.0298902099985553,2798218
"CE5","KA1","FA1","SP1",0.0965285780862394,0.0459184232816524,2.10217536203621,0.0355379172136573,2798288
"CE5","KA1","FA4","SP1",0.0912303968261367,0.0463352365892002,1.96892049208616,0.0489622219700867,2799663
"CE5","KA1","FA5","SP1",0.0966584685825669,0.0455568818807949,2.12170948914997,0.0338621412807215,2793232
"CE5","KA1","FA6","SP1",0.0970222085177265,0.0449984350004132,2.15612406335544,0.0310739789840731,2796594
"CE5","KA1","FA7","SP1",0.0963361115133768,0.0452168668379552,2.13053487006561,0.0331274801436938,2798951
"CE5","KA2","FA1","SP1",0.0676542989911454,0.0517306227017815,1.30781914961978,0.190934657433609,2787825
"CE5","KA2","FA4","SP1",0.0664044729456659,0.0526952983266828,1.26015935110555,0.207611883324876,2789184
"CE5","KA2","FA5","SP1",0.0669466023047753,0.0504932388021724,1.32585280510655,0.184888458134303,2782806
"CE5","KA2","FA6","SP1",0.0646350026684195,0.0516452978370912,1.25151766715147,0.210745672052216,2786119
"CE5","KA2","FA7","SP1",0.063953238360435,0.0529231982753331,1.20841597719998,0.226887297220791,2788464
"CE5","KA5","FA1","SP1",0.100994944752837,0.0467610464326051,2.15980933827896,0.0307874324390625,2790332
"CE5","KA5","FA4","SP1",0.0941823551379404,0.0477559005151866,1.97216164121939,0.048591157033597,2791694
"CE5","KA5","FA5","SP1",0.0978749269180549,0.0467184137435943,2.09499679195497,0.0361712776591823,2785306
"CE5","KA5","FA6","SP1",0.0988903369666415,0.0468670629140011,2.1100177996667,0.0348568227327364,2788655
"CE5","KA5","FA7","SP1",0.0960453438563098,0.0474082233600001,2.02592160281936,0.0427728190897373,2790987
"CE5","KA6","FA1","SP1",0.108689886000839,0.0457538089842683,2.3755374342322,0.017523414826383,2797981
"CE5","KA6","FA4","SP1",0.100744458312469,0.0463947820889484,2.17146096557412,0.0298963447440779,2799351
"CE5","KA6","FA5","SP1",0.10233001370254,0.0454267538648146,2.25263759781435,0.0242820084725365,2792892
"CE5","KA6","FA6","SP1",0.104531694455593,0.0451721148304885,2.31407572675876,0.0206635686264353,2796273
"CE5","KA6","FA7","SP1",0.104541339007743,0.0459895358102187,2.27315490721945,0.0230168465854924,2798644
"CE5","KA9","FA1","SP1",0.121238086478942,0.049399002261698,2.45426184595119,0.0141174141824117,2797444
"CE5","KA9","FA4","SP1",0.11294745574034,0.0509194534298793,2.21815923251962,0.0265439773108306,2798823
"CE5","KA9","FA5","SP1",0.116250331995677,0.0492859653957742,2.35869037082197,0.0183395505034802,2792370
"CE5","KA9","FA6","SP1",0.113275801827959,0.0494753022844165,2.28954238979228,0.0220478579052529,2795733
"CE5","KA9","FA7","SP1",0.118890462226765,0.0526304342504954,2.25896791314515,0.0238853808874727,2798107
"CE7","KA1","FA1","SP1",0.00779125052324974,0.0404278119933827,0.192720064210376,0.847178209049732,2792160
"CE7","KA1","FA4","SP1",0.00462104217113893,0.040964582314475,0.112805792468829,0.910184525933677,2793514
"CE7","KA1","FA5","SP1",0.00155455429445016,0.0345865101755738,0.0449468387113551,0.964149682652784,2787176
"CE7","KA1","FA6","SP1",0.0049328388868928,0.0353542520636589,0.139526042808393,0.889034478025658,2790489
"CE7","KA1","FA7","SP1",0.00126678145357873,0.0357484409708991,0.0354359915893939,0.971732085585968,2792820
"CE7","KA2","FA1","SP1",-0.0168738872801956,0.0476034712216823,-0.354467580769822,0.722988495641596,2781937
"CE7","KA2","FA4","SP1",-0.0159623925827608,0.0487356845380029,-0.327529873317236,0.743267152192981,2783270
"CE7","KA2","FA5","SP1",-0.0236171396086417,0.044122396174469,-0.535264211745316,0.592467169919093,2776985
"CE7","KA2","FA6","SP1",-0.0230720375049081,0.043808800175316,-0.526653033467646,0.598434556412339,2780260
"CE7","KA2","FA7","SP1",-0.0267355111405109,0.0449120763366451,-0.595285573975937,0.551652597221737,2782568
"CE7","KA5","FA1","SP1",0.0166015501792671,0.0460258904622767,0.360700249631756,0.718323538078698,2784417
"CE7","KA5","FA4","SP1",0.0111980842937188,0.0475671378030753,0.235416399029055,0.813885559117615,2785755
"CE7","KA5","FA5","SP1",0.00643457671632774,0.0433647710998595,0.148382582292671,0.882040845221586,2779463
"CE7","KA5","FA6","SP1",0.0112042205124558,0.0427224138299053,0.262256261012409,0.793123880759533,2782754
"CE7","KA5","FA7","SP1",0.00464951597835156,0.0425419354787859,0.10929253514265,0.912970467222004,2785067
"CE7","KA6","FA1","SP1",0.0224639267085588,0.0421060278775271,0.533508569696936,0.593681580423937,2791815
"CE7","KA6","FA4","SP1",0.0162128415064653,0.0432223919013428,0.375102829650703,0.707583992670328,2793160
"CE7","KA6","FA5","SP1",0.00971920041160482,0.0384395108074641,0.252844019277102,0.80038875014218,2786799
"CE7","KA6","FA6","SP1",0.0155936927543279,0.0379568390111509,0.410826959266729,0.681199423452351,2790126
"CE7","KA6","FA7","SP1",0.0117808520800897,0.0371927303343891,0.316751471972384,0.751432189200399,2792472
"CE7","KA9","FA1","SP1",0.0348170208925328,0.0438002834107069,0.794904009320219,0.426669341869329,2791472
"CE7","KA9","FA4","SP1",0.0281607829118839,0.0450599347740931,0.624962797950493,0.531995474902452,2792826
"CE7","KA9","FA5","SP1",0.0230725952940734,0.0400603254913305,0.575946276299392,0.564651495122237,2786473
"CE7","KA9","FA6","SP1",0.0227460313171616,0.039927260512529,0.569686750986182,0.568890177771284,2789780
"CE7","KA9","FA7","SP1",0.0262541256316055,0.0406548813781985,0.645780401801505,0.518421581942223,2792128
"CE8","KA1","FA1","SP1",0.107301288749768,0.0579005460454224,1.85319994505046,0.0638537055591778,2798402
"CE8","KA1","FA4","SP1",0.107583612258913,0.058921136105212,1.82589168115847,0.0678665795135579,2799780
"CE8","KA1","FA5","SP1",0.110604592265173,0.0587038979253814,1.88410984915794,0.059550118258702,2793354
"CE8","KA1","FA6","SP1",0.107293340930023,0.0588508196972954,1.82314097716729,0.0682820417065521,2796702
"CE8","KA1","FA7","SP1",0.109130024847827,0.0582924008238524,1.87211408872309,0.0611908212555815,2799084
"CE8","KA2","FA1","SP1",0.0771108291923892,0.0637587715345992,1.20941522768431,0.22650336129378,2787993
"CE8","KA2","FA4","SP1",0.0812435643744466,0.0649082218226365,1.25166831093366,0.210690751692305,2789356
"CE8","KA2","FA5","SP1",0.0792861254850337,0.0638008910987101,1.24271188254041,0.213974023626123,2782982
"CE8","KA2","FA6","SP1",0.0737994768540204,0.0649876707426963,1.13559196707038,0.256127372329068,2786293
"CE8","KA2","FA7","SP1",0.0753415191598664,0.0653481854383786,1.15292442558962,0.248941405534828,2788650
"CE8","KA5","FA1","SP1",0.109737578185953,0.0591336949912449,1.85575378305382,0.0634886609012755,2790432
"CE8","KA5","FA4","SP1",0.108330898606956,0.060048824728765,1.8040469417391,0.0712239483825289,2791799
"CE8","KA5","FA5","SP1",0.109428586696726,0.0601273205932692,1.8199478309861,0.0687669499079585,2785413
"CE8","KA5","FA6","SP1",0.107688830609322,0.0602602524520601,1.78706238735049,0.0739274057706341,2788752
"CE8","KA5","FA7","SP1",0.107002658783911,0.060360592756277,1.77272379043665,0.0762744869422779,2791107
"CE8","KA6","FA1","SP1",0.11776804801531,0.0585061941210486,2.01291589351461,0.0441234782482094,2798084
"CE8","KA6","FA4","SP1",0.115018361486337,0.0591587694040122,1.9442318128838,0.0518675030940714,2799457
"CE8","KA6","FA5","SP1",0.113881535949178,0.0592711290079618,1.92136606565872,0.0546855735328189,2793003
"CE8","KA6","FA6","SP1",0.113168415930583,0.0593760764685008,1.9059598185242,0.0566554190687445,2796370
"CE8","KA6","FA7","SP1",0.115427930694744,0.0592600360077762,1.94782079915708,0.0514364091570143,2798767
"CE8","KA9","FA1","SP1",0.12948996203147,0.0603952123905554,2.144043491297,0.0320294021791738,2797547
"CE8","KA9","FA4","SP1",0.126961283144416,0.0621623579156858,2.04241421016591,0.0411104613587894,2798930
"CE8","KA9","FA5","SP1",0.127397269676008,0.0617156833460314,2.06426086156592,0.0389929897462046,2792482
"CE8","KA9","FA6","SP1",0.121114607148168,0.0619279596691415,1.95573385261261,0.0504965146679811,2795832
"CE8","KA9","FA7","SP1",0.129308968084142,0.0634692302590221,2.03734892571446,0.0416150881841515,2798229
"ES1","KA1","FA1","SP1",0.289919035232144,0.112339545747771,2.58073889566084,0.00985891168883211,2794683
"ES1","KA1","FA4","SP1",0.282243904881258,0.117713852175324,2.39771190616445,0.0164978352335606,2796057
"ES1","KA1","FA5","SP1",0.287424946229448,0.118083851326545,2.43407496453188,0.0149299026667363,2789579
"ES1","KA1","FA6","SP1",0.285789229519597,0.11671674035758,2.44857103311862,0.0143424146536861,2792904
"ES1","KA1","FA7","SP1",0.287710090331348,0.11769434006349,2.44455332496145,0.0145031638979106,2795298
"ES1","KA2","FA1","SP1",0.262686858276801,0.11377250935016,2.30887812686213,0.020950345074016,2784155
"ES1","KA2","FA4","SP1",0.258272540274611,0.118543309299018,2.17871883113314,0.0293525619628673,2785509
"ES1","KA2","FA5","SP1",0.258844913360905,0.11911402608919,2.17308508375905,0.0297739141486764,2779087
"ES1","KA2","FA6","SP1",0.256481928039286,0.118467957241104,2.16498987584718,0.0303884606001628,2782374
"ES1","KA2","FA7","SP1",0.25727777561188,0.119169233148298,2.15892784416691,0.0308557652968962,2784743
"ES1","KA5","FA1","SP1",0.286628200939866,0.111130857087814,2.57919544985941,0.00990307377455005,2786628
"ES1","KA5","FA4","SP1",0.278436985758359,0.116333489104644,2.3934379334905,0.016691305085843,2787993
"ES1","KA5","FA5","SP1",0.281803934084908,0.116960766025554,2.40938858098225,0.0159792743597335,2781556
"ES1","KA5","FA6","SP1",0.281326729884209,0.115592115705684,2.43378822306975,0.0149417343167287,2784870
"ES1","KA5","FA7","SP1",0.281413133937922,0.116304180042211,2.41963043663424,0.0155362876491626,2787237
"ES1","KA6","FA1","SP1",0.301906004096945,0.112233640957752,2.68997781343109,0.00714567695993352,2794276
"ES1","KA6","FA4","SP1",0.292345002721992,0.117923830100789,2.47910030120398,0.0131714261389304,2795645
"ES1","KA6","FA5","SP1",0.294264774249286,0.118257499169899,2.4883392285044,0.0128341249859406,2789139
"ES1","KA6","FA6","SP1",0.294743645984468,0.117133731953487,2.51630030964529,0.0118594083632096,2792484
"ES1","KA6","FA7","SP1",0.296296937198488,0.117162606190045,2.52893774586983,0.0114408318186481,2794891
"ES1","KA9","FA1","SP1",0.303595812560032,0.1111444074848,2.73154375852472,0.00630383691384187,2793922
"ES1","KA9","FA4","SP1",0.293729142276745,0.11658345765986,2.51947530269448,0.0117529885142325,2795301
"ES1","KA9","FA5","SP1",0.29679485879715,0.117516687533068,2.52555500863343,0.0115515695454816,2788801
"ES1","KA9","FA6","SP1",0.293460735596694,0.116080470547209,2.52808016898369,0.0114688160413628,2792127
"ES1","KA9","FA7","SP1",0.299528815473809,0.115571051790983,2.59172873165094,0.00954950370923517,2794536
"RU1","KA1","FA1","SP1",0.00934328495188328,0.0241359126952983,0.387111317058391,0.698673799738627,2795632
"RU1","KA1","FA4","SP1",0.0101357336641235,0.0246772784718956,0.410731421443691,0.681269484088463,2796998
"RU1","KA1","FA5","SP1",0.0139164438997981,0.024030275515872,0.579121279346395,0.562507342712757,2790580
"RU1","KA1","FA6","SP1",0.0155023592910444,0.0240022925924346,0.645869940604368,0.51836358816856,2793941
"RU1","KA1","FA7","SP1",0.0177591794731945,0.0258895060026806,0.685960538271981,0.492737993162056,2796304
"RU1","KA2","FA1","SP1",-0.0159373644864207,0.0323478462536278,-0.492687035837303,0.622233739278419,2785142
"RU1","KA2","FA4","SP1",-0.0104644343052832,0.0336748449058261,-0.310749294749468,0.755991219359035,2786493
"RU1","KA2","FA5","SP1",-0.0120754104818678,0.0323412735748961,-0.373374612286171,0.708869651998141,2780128
"RU1","KA2","FA6","SP1",-0.0136688900021162,0.0329723512712942,-0.414556119751652,0.678466876427269,2783449
"RU1","KA2","FA7","SP1",-0.0113494292406071,0.0328855099943762,-0.345119453599716,0.730004569063726,2785789
"RU1","KA5","FA1","SP1",0.0169897692130272,0.030648745829553,0.554338154895879,0.579347442678153,2787653
"RU1","KA5","FA4","SP1",0.0161148403665731,0.0314508097071627,0.512382368422874,0.608383428294845,2789008
"RU1","KA5","FA5","SP1",0.0179304240118408,0.0308686507025986,0.58086192961882,0.561333512373161,2782632
"RU1","KA5","FA6","SP1",0.0202412437992727,0.0308925323956265,0.655214779418287,0.512329480043135,2785982
"RU1","KA5","FA7","SP1",0.0201914172289243,0.0303022967017173,0.666332899703277,0.505198341197594,2788319
"RU1","KA6","FA1","SP1",0.0249890720103501,0.0227171698915598,1.10000814932649,0.271328571211645,2795296
"RU1","KA6","FA4","SP1",0.0226555694204087,0.0235211758144328,0.963198846824102,0.33544774372383,2796657
"RU1","KA6","FA5","SP1",0.0224742546512493,0.0239958378531769,0.936589703129448,0.348969650607905,2790212
"RU1","KA6","FA6","SP1",0.0263498716766181,0.0224125217389002,1.17567634662386,0.23972423409745,2793592
"RU1","KA6","FA7","SP1",0.02885678524574,0.0227492293606626,1.26847308927477,0.204629054959686,2795969
"RU1","KA9","FA1","SP1",0.0340734895866981,0.0298380977466104,1.14194577268482,0.253476560828243,2794713
"RU1","KA9","FA4","SP1",0.0314537316498284,0.0298739745621386,1.05288071342512,0.292395666486841,2796084
"RU1","KA9","FA5","SP1",0.0319018975978854,0.0293182069965419,1.0881258052939,0.276539573079392,2789645
"RU1","KA9","FA6","SP1",0.0299991587001548,0.0295275336011394,1.01597238378884,0.30964253754718,2793006
"RU1","KA9","FA7","SP1",0.0389258860179426,0.0310963106026112,1.25178470576101,0.210648324600427,2795385
"RU10","KA1","FA1","SP1",-0.00974258972795633,0.020985069268556,-0.464262929193882,0.642459380096787,2792263
"RU10","KA1","FA4","SP1",-0.012822793970025,0.0219361197619635,-0.584551602980365,0.558849257861573,2793547
